cve_id,description_text,severity,cvss_score,references_count,weaknesses_count,os_count,years_since_published
CVE-2025-26003,,CRITICAL,9.8,1,0,0,0
CVE-2020-15572,,HIGH,7.5,6,0,0,5
CVE-2023-2808,,MEDIUM,4.3,2,0,0,2
CVE-2024-28231,,CRITICAL,9.6,4,0,0,1
CVE-2025-59557,,CRITICAL,9.3,1,0,0,0
CVE-2023-1198,,CRITICAL,9.8,2,0,0,2
CVE-2025-10918,,HIGH,7.1,1,0,0,0
CVE-2024-25269,,HIGH,7.5,2,0,0,1
CVE-2022-33662,,MEDIUM,6.5,2,0,0,3
CVE-2021-34716,,MEDIUM,6.7,2,0,0,4
CVE-2022-47136,,MEDIUM,4.3,2,0,0,2
CVE-2022-25724,,HIGH,8.4,2,0,0,3
CVE-2025-10062,,HIGH,7.3,6,0,0,0
CVE-2024-11464,,MEDIUM,6.1,2,0,0,1
CVE-2025-9053,,HIGH,7.3,5,0,0,0
CVE-2023-31634,,CRITICAL,9.8,4,0,0,1
CVE-2025-8778,,MEDIUM,4.3,4,0,0,0
CVE-2024-49706,,MEDIUM,6.1,2,0,0,0
CVE-2024-20744,,HIGH,7.8,2,0,0,1
CVE-2020-10837,,CRITICAL,9.8,2,0,0,5
CVE-2025-30621,,HIGH,7.1,1,0,0,0
CVE-2023-38271,,MEDIUM,4.3,1,0,0,0
CVE-2021-42857,,MEDIUM,5.3,2,0,0,3
CVE-2023-37335,,HIGH,7.8,2,0,0,1
CVE-2021-26719,,MEDIUM,6.5,2,0,0,4
CVE-2025-29957,,MEDIUM,6.2,1,0,0,0
CVE-2020-11988,,HIGH,8.2,16,0,0,4
CVE-2023-35723,,HIGH,8.8,4,0,0,1
CVE-2024-33255,,MEDIUM,6.2,2,0,0,1
CVE-2023-4828,,MEDIUM,6.4,3,0,0,2
CVE-2023-21170,,MEDIUM,4.4,2,0,0,2
CVE-2022-50076,,MEDIUM,5.5,3,0,0,0
CVE-2020-26100,,CRITICAL,9.8,2,0,0,5
CVE-2020-14336,,MEDIUM,6.5,2,0,0,4
CVE-2020-2974,,MEDIUM,5.4,2,0,0,5
CVE-2021-25148,,HIGH,8.1,4,0,0,4
CVE-2021-1715,,HIGH,7.8,2,0,0,4
CVE-2022-1944,,MEDIUM,5.4,4,0,0,3
CVE-2025-55482,,HIGH,7.5,1,0,0,0
CVE-2024-6694,,LOW,2.7,4,0,0,1
CVE-2025-3651,,CRITICAL,9.3,1,0,0,0
CVE-2023-24530,,HIGH,8.4,4,0,0,2
CVE-2023-6231,,CRITICAL,9.8,8,0,0,1
CVE-2025-50170,,HIGH,7.8,1,0,0,0
CVE-2023-21946,,MEDIUM,6.5,10,0,0,2
CVE-2025-4146,,HIGH,8.8,5,0,0,0
CVE-2025-9182,,HIGH,7.5,5,0,0,0
CVE-2025-48304,,HIGH,7.1,1,0,0,0
CVE-2024-48995,,HIGH,8.8,1,0,0,1
CVE-2020-1598,,MEDIUM,6.1,2,0,0,5
CVE-2023-50231,,CRITICAL,9.6,4,0,0,1
CVE-2020-10554,,HIGH,7.5,2,0,0,4
CVE-2023-42468,,MEDIUM,5.3,8,0,0,2
CVE-2025-32445,,CRITICAL,9.9,2,0,0,0
CVE-2022-47665,,HIGH,7.8,2,0,0,2
CVE-2022-31711,,MEDIUM,5.3,4,0,0,2
CVE-2023-49276,,MEDIUM,6.3,4,0,0,2
CVE-2025-1269,,MEDIUM,4.8,2,0,0,0
CVE-2025-49219,,CRITICAL,9.8,2,0,0,0
CVE-2022-30184,,MEDIUM,5.5,4,0,0,3
CVE-2023-30565,,LOW,3.5,2,0,0,2
CVE-2023-2911,,HIGH,7.5,12,0,0,2
CVE-2025-39378,,HIGH,7.5,1,0,0,0
CVE-2023-27415,,MEDIUM,5.9,2,0,0,2
CVE-2024-28192,,MEDIUM,5.3,2,0,0,1
CVE-2022-33251,,HIGH,7.5,2,0,0,2
CVE-2024-46702,,MEDIUM,5.5,8,0,0,1
CVE-2025-39466,,CRITICAL,9.8,1,0,0,0
CVE-2025-54470,,HIGH,8.6,2,0,0,0
CVE-2025-4262,,HIGH,7.3,5,0,0,0
CVE-2025-7190,,MEDIUM,6.3,6,0,0,0
CVE-2022-47616,,HIGH,7.2,2,0,0,2
CVE-2023-38393,,HIGH,7.6,2,0,0,1
CVE-2025-27421,,HIGH,7.5,2,0,0,0
CVE-2021-34319,,HIGH,7.8,4,0,0,4
CVE-2020-14430,,HIGH,8.8,2,0,0,5
CVE-2023-35981,,CRITICAL,9.8,2,0,0,2
CVE-2024-38607,,MEDIUM,5.5,18,0,0,1
CVE-2024-36233,,MEDIUM,5.4,2,0,0,1
CVE-2025-20219,,MEDIUM,5.3,1,0,0,0
CVE-2020-6839,,CRITICAL,9.8,2,0,0,5
CVE-2023-28066,,HIGH,7.3,2,0,0,2
CVE-2025-48915,,HIGH,8.6,1,0,0,0
CVE-2023-43338,,CRITICAL,9.8,2,0,0,2
CVE-2024-32599,,CRITICAL,10.0,2,0,0,1
CVE-2024-21219,,MEDIUM,4.9,2,0,0,1
CVE-2021-29578,,LOW,2.5,4,0,0,4
CVE-2023-41646,,MEDIUM,5.3,4,0,0,2
CVE-2022-45730,,MEDIUM,6.1,4,0,0,2
CVE-2025-0675,,HIGH,7.5,1,0,0,0
CVE-2023-29119,,CRITICAL,9.6,1,0,0,1
CVE-2023-21315,,MEDIUM,6.5,2,0,0,2
CVE-2021-44628,,CRITICAL,9.8,2,0,0,3
CVE-2024-23944,,MEDIUM,5.3,3,0,0,1
CVE-2024-20739,,HIGH,7.8,2,0,0,1
CVE-2022-34749,,HIGH,7.5,6,0,0,3
CVE-2025-34247,,MEDIUM,6.5,3,0,0,0
CVE-2023-4547,,LOW,3.5,6,0,0,2
CVE-2021-24334,,MEDIUM,5.4,4,0,0,4
CVE-2024-53743,,MEDIUM,6.5,1,0,0,1
CVE-2024-24294,,CRITICAL,9.8,2,0,0,1
CVE-2020-0246,,MEDIUM,5.5,2,0,0,5
CVE-2025-28895,,HIGH,7.1,1,0,0,0
CVE-2025-0687,,MEDIUM,6.1,2,0,0,0
CVE-2021-25505,,LOW,3.3,2,0,0,4
CVE-2024-52590,,MEDIUM,6.5,1,0,0,1
CVE-2023-5726,,MEDIUM,4.3,8,0,0,2
CVE-2025-30610,,MEDIUM,6.5,1,0,0,0
CVE-2020-29575,,CRITICAL,9.8,2,0,0,5
CVE-2021-33724,,CRITICAL,9.1,2,0,0,4
CVE-2022-29035,,LOW,3.3,4,0,0,3
CVE-2024-35180,,MEDIUM,6.1,4,0,0,1
CVE-2024-5373,,LOW,3.5,8,0,0,1
CVE-2022-46171,,MEDIUM,6.8,6,0,0,3
CVE-2023-26568,,CRITICAL,9.8,2,0,0,2
CVE-2024-20861,,MEDIUM,6.0,2,0,0,1
CVE-2025-20281,,CRITICAL,10.0,3,0,0,0
CVE-2021-26722,,MEDIUM,6.1,2,0,0,4
CVE-2025-52580,,LOW,2.4,1,0,0,0
CVE-2024-33915,,MEDIUM,4.3,2,0,0,1
CVE-2021-47728,,CRITICAL,9.3,5,0,0,0
CVE-2023-34212,,MEDIUM,6.5,6,0,0,2
CVE-2024-54448,,HIGH,7.2,1,0,0,0
CVE-2022-31775,,CRITICAL,9.1,4,0,0,3
CVE-2025-47945,,CRITICAL,9.1,4,0,0,0
CVE-2022-1486,,HIGH,8.8,6,0,0,3
CVE-2023-24407,,MEDIUM,5.0,1,0,0,1
CVE-2022-38010,,HIGH,7.8,2,0,0,3
CVE-2020-7634,,CRITICAL,9.8,4,0,0,5
CVE-2025-7468,,HIGH,8.8,6,0,0,0
CVE-2024-47824,,HIGH,8.7,3,0,0,1
CVE-2024-33338,,HIGH,7.3,6,0,0,1
CVE-2021-30837,,HIGH,7.8,12,0,0,4
CVE-2024-7328,,MEDIUM,5.3,4,0,0,1
CVE-2021-38529,,HIGH,8.3,2,0,0,4
CVE-2025-38625,,MEDIUM,5.5,5,0,0,0
CVE-2025-11550,,MEDIUM,6.5,6,0,0,0
CVE-2023-6485,,MEDIUM,5.4,2,0,0,1
CVE-2024-30538,,MEDIUM,5.3,2,0,0,1
CVE-2022-25858,,MEDIUM,5.3,10,0,0,3
CVE-2020-25754,,HIGH,7.5,6,0,0,4
CVE-2024-5376,,LOW,3.5,8,0,0,1
CVE-2024-13097,,MEDIUM,5.4,1,0,0,0
CVE-2024-50357,,CRITICAL,9.8,2,0,0,1
CVE-2022-20116,,HIGH,7.8,2,0,0,3
CVE-2024-41200,,MEDIUM,5.5,1,0,0,1
CVE-2021-27645,,LOW,2.5,10,0,0,4
CVE-2025-7112,,LOW,3.5,4,0,0,0
CVE-2025-39727,,HIGH,7.8,4,0,0,0
CVE-2024-40823,,MEDIUM,5.5,15,0,0,1
CVE-2022-48591,,HIGH,8.8,2,0,0,2
CVE-2020-3789,,CRITICAL,9.8,2,0,0,5
CVE-2020-13462,,MEDIUM,5.7,2,0,0,4
CVE-2021-27239,,HIGH,8.8,4,0,0,4
CVE-2021-40574,,HIGH,7.8,8,0,0,3
CVE-2025-7408,,LOW,3.5,5,0,0,0
CVE-2022-42830,,MEDIUM,6.7,4,0,0,3
CVE-2024-42293,,MEDIUM,5.5,2,0,0,1
CVE-2020-11275,,CRITICAL,9.1,2,0,0,4
CVE-2020-23907,,CRITICAL,9.8,4,0,0,4
CVE-2020-14404,,MEDIUM,5.4,14,0,0,5
CVE-2024-40741,,MEDIUM,6.1,2,0,0,1
CVE-2024-47078,,HIGH,8.1,1,0,0,1
CVE-2024-28847,,HIGH,8.8,12,0,0,1
CVE-2022-23144,,CRITICAL,9.1,2,0,0,3
CVE-2021-1123,,MEDIUM,5.5,2,0,0,4
CVE-2023-20244,,HIGH,8.6,2,0,0,2
CVE-2022-34283,,MEDIUM,5.5,2,0,0,3
CVE-2024-1720,,MEDIUM,4.7,6,0,0,1
CVE-2024-51011,,MEDIUM,5.7,2,0,0,1
CVE-2020-24653,,CRITICAL,9.8,2,0,0,5
CVE-2024-57068,,HIGH,7.5,1,0,0,0
CVE-2023-41610,,HIGH,8.8,1,0,0,1
CVE-2020-22427,,HIGH,7.2,2,0,0,4
CVE-2025-50399,,CRITICAL,9.8,2,0,0,0
CVE-2024-9252,,HIGH,7.8,2,0,0,1
CVE-2023-46518,,CRITICAL,9.8,6,0,0,2
CVE-2022-39915,,LOW,3.3,2,0,0,3
CVE-2021-37156,,HIGH,7.5,4,0,0,4
CVE-2024-27969,,MEDIUM,6.5,2,0,0,1
CVE-2025-49728,,MEDIUM,4.0,1,0,0,0
CVE-2023-48382,,MEDIUM,6.5,2,0,0,2
CVE-2020-18464,,LOW,3.5,2,0,0,4
CVE-2025-7109,,LOW,3.5,4,0,0,0
CVE-2022-2090,,MEDIUM,6.1,2,0,0,3
CVE-2024-51254,,HIGH,8.8,1,0,0,1
CVE-2025-47682,,CRITICAL,9.3,1,0,0,0
CVE-2023-5141,,MEDIUM,6.1,2,0,0,2
CVE-2022-33720,,LOW,2.4,2,0,0,3
CVE-2024-3302,,LOW,3.7,14,0,0,1
CVE-2021-41345,,HIGH,7.8,4,0,0,4
CVE-2024-26079,,MEDIUM,5.4,2,0,0,1
CVE-2021-29209,,MEDIUM,4.8,2,0,0,4
CVE-2022-25302,,HIGH,7.5,2,0,0,3
CVE-2021-32974,,CRITICAL,9.8,4,0,0,3
CVE-2024-44941,,HIGH,7.8,3,0,0,1
CVE-2021-1391,,MEDIUM,5.1,2,0,0,4
CVE-2021-42783,,CRITICAL,9.8,2,0,0,4
CVE-2023-1798,,LOW,3.5,6,0,0,2
CVE-2024-57430,,CRITICAL,9.8,2,0,0,0
CVE-2023-38194,,MEDIUM,6.1,4,0,0,2
CVE-2024-3605,,CRITICAL,10.0,4,0,0,1
CVE-2020-11054,,LOW,3.5,32,0,0,5
CVE-2022-43415,,HIGH,7.5,4,0,0,3
CVE-2021-2154,,MEDIUM,4.9,14,0,0,4
CVE-2024-24811,,CRITICAL,9.8,4,0,0,1
CVE-2023-40027,,LOW,3.7,6,0,0,2
CVE-2024-52844,,MEDIUM,5.4,1,0,0,1
CVE-2021-1104,,CRITICAL,9.8,2,0,0,4
CVE-2024-33015,,HIGH,7.5,1,0,0,1
CVE-2022-42201,,HIGH,7.2,4,0,0,3
CVE-2021-0683,,HIGH,7.8,2,0,0,4
CVE-2020-3420,,MEDIUM,5.4,2,0,0,1
CVE-2022-29115,,HIGH,7.8,2,0,0,3
CVE-2024-55636,,CRITICAL,9.8,1,0,0,1
CVE-2022-45135,,CRITICAL,9.8,4,0,0,2
CVE-2024-4505,,MEDIUM,4.7,8,0,0,1
CVE-2025-2926,,LOW,3.3,5,0,0,0
CVE-2022-48479,,CRITICAL,9.8,2,0,0,2
CVE-2024-42773,,CRITICAL,9.1,2,0,0,1
CVE-2025-1333,,MEDIUM,6.0,1,0,0,0
CVE-2020-11608,,MEDIUM,4.3,26,0,0,5
CVE-2021-31837,,HIGH,8.8,2,0,0,4
CVE-2024-37273,,CRITICAL,9.8,2,0,0,1
CVE-2021-20551,,LOW,3.3,4,0,0,3
CVE-2023-36692,,MEDIUM,5.9,2,0,0,2
CVE-2023-25094,,HIGH,7.2,3,0,0,2
CVE-2022-32301,,CRITICAL,9.8,2,0,0,3
CVE-2025-10222,,LOW,3.3,1,0,0,0
CVE-2025-47288,,LOW,3.5,2,0,0,0
CVE-2023-32550,,CRITICAL,9.3,2,0,0,2
CVE-2025-9678,,HIGH,7.3,6,0,0,0
CVE-2021-2101,,CRITICAL,9.1,2,0,0,4
CVE-2024-30395,,HIGH,7.5,4,0,0,1
CVE-2021-2474,,HIGH,8.1,2,0,0,4
CVE-2022-1576,,MEDIUM,6.5,2,0,0,3
CVE-2025-52782,,HIGH,7.1,1,0,0,0
CVE-2025-48126,,HIGH,8.1,1,0,0,0
CVE-2025-25228,,LOW,3.8,2,0,0,0
CVE-2024-10005,,HIGH,8.1,2,0,0,1
CVE-2024-6762,,LOW,3.1,7,0,0,1
CVE-2021-33081,,HIGH,7.9,2,0,0,3
CVE-2025-54888,,HIGH,8.7,2,0,0,0
CVE-2023-1401,,MEDIUM,5.0,4,0,0,2
CVE-2020-19216,,HIGH,8.8,2,0,0,3
CVE-2022-26852,,HIGH,8.1,2,0,0,3
CVE-2025-12373,,MEDIUM,4.3,2,0,0,0
CVE-2024-57583,,CRITICAL,9.8,1,0,0,0
CVE-2024-21004,,LOW,2.5,4,0,0,1
CVE-2020-3914,,MEDIUM,5.5,8,0,0,5
CVE-2024-11302,,HIGH,8.0,1,0,0,0
CVE-2023-48183,,HIGH,7.5,4,0,0,1
CVE-2020-6468,,HIGH,8.8,16,0,0,5
CVE-2021-28580,,HIGH,8.8,2,0,0,4
CVE-2020-0820,,MEDIUM,5.5,2,0,0,5
CVE-2025-27308,,HIGH,7.1,1,0,0,0
CVE-2023-50104,,CRITICAL,9.8,2,0,0,2
CVE-2021-41019,,LOW,3.5,2,0,0,4
CVE-2024-23353,,HIGH,7.5,1,0,0,1
CVE-2023-30952,,MEDIUM,5.0,2,0,0,2
CVE-2023-33789,,MEDIUM,5.4,2,0,0,2
CVE-2024-45235,,HIGH,7.5,2,0,0,1
CVE-2021-3440,,HIGH,7.8,2,0,0,4
CVE-2024-23243,,LOW,3.3,5,0,0,1
CVE-2022-24562,,CRITICAL,9.8,8,0,0,3
CVE-2023-39280,,MEDIUM,6.5,2,0,0,2
CVE-2024-7094,,CRITICAL,9.8,6,0,0,1
CVE-2024-11349,,CRITICAL,9.8,2,0,0,1
CVE-2025-20337,,CRITICAL,10.0,2,0,0,0
CVE-2025-50033,,MEDIUM,6.5,1,0,0,0
CVE-2023-40544,,MEDIUM,5.7,2,0,0,1
CVE-2023-5047,,CRITICAL,9.8,2,0,0,2
CVE-2025-2158,,HIGH,8.8,3,0,0,0
CVE-2025-58689,,MEDIUM,6.5,1,0,0,0
CVE-2025-1398,,LOW,3.3,1,0,0,0
CVE-2025-23832,,HIGH,7.1,1,0,0,0
CVE-2022-46383,,CRITICAL,9.8,4,0,0,3
CVE-2024-6698,,HIGH,8.8,2,0,0,1
CVE-2023-40182,,LOW,3.7,2,0,0,2
CVE-2020-25037,,HIGH,8.2,4,0,0,4
CVE-2025-8356,,CRITICAL,9.8,2,0,0,0
CVE-2024-39580,,MEDIUM,6.7,1,0,0,1
CVE-2025-41370,,HIGH,8.8,1,0,0,0
CVE-2022-39311,,CRITICAL,9.1,6,0,0,3
CVE-2022-25186,,MEDIUM,6.5,2,0,0,3
CVE-2024-33050,,HIGH,7.5,1,0,0,1
CVE-2025-4009,,CRITICAL,9.3,1,0,0,0
CVE-2022-4557,,CRITICAL,9.8,2,0,0,2
CVE-2025-64787,,LOW,3.3,1,0,0,0
CVE-2025-32326,,HIGH,7.8,2,0,0,0
CVE-2024-8601,,MEDIUM,6.5,1,0,0,1
CVE-2024-48889,,HIGH,7.2,1,0,0,1
CVE-2020-16013,,HIGH,8.8,5,0,0,4
CVE-2022-22201,,HIGH,7.5,2,0,0,3
CVE-2020-2511,,HIGH,7.7,2,0,0,5
CVE-2020-12700,,MEDIUM,4.3,4,0,0,5
CVE-2020-12023,,LOW,2.0,3,0,0,5
CVE-2023-27344,,HIGH,7.8,4,0,0,1
CVE-2023-6126,,CRITICAL,9.8,4,0,0,2
CVE-2020-11646,,MEDIUM,4.3,4,0,0,5
CVE-2024-7723,,HIGH,8.8,2,0,0,1
CVE-2023-41283,,MEDIUM,5.5,2,0,0,1
CVE-2021-47013,,HIGH,7.8,16,0,0,1
CVE-2022-24882,,CRITICAL,9.1,17,0,0,3
CVE-2020-0097,,HIGH,7.8,2,0,0,5
CVE-2024-49696,,MEDIUM,5.9,1,0,0,1
CVE-2022-43110,,CRITICAL,9.8,2,0,0,0
CVE-2020-3759,,HIGH,7.5,2,0,0,5
CVE-2022-35925,,MEDIUM,5.3,6,0,0,3
CVE-2024-2852,,HIGH,8.8,6,0,0,1
CVE-2022-22729,,HIGH,8.8,2,0,0,3
CVE-2022-42038,,CRITICAL,9.8,6,0,0,3
CVE-2023-21702,,HIGH,7.5,2,0,0,2
CVE-2023-6314,,HIGH,7.8,2,0,0,2
CVE-2025-57801,,CRITICAL,9.1,2,0,0,0
CVE-2021-38176,,HIGH,8.8,4,0,0,4
CVE-2021-43036,,CRITICAL,9.8,6,0,0,4
CVE-2023-32354,,MEDIUM,5.5,6,0,0,2
CVE-2020-27149,,MEDIUM,6.5,4,0,0,4
CVE-2020-24698,,CRITICAL,9.8,2,0,0,5
CVE-2022-20854,,HIGH,7.5,2,0,0,3
CVE-2023-33969,,MEDIUM,6.4,4,0,0,2
CVE-2020-28736,,HIGH,8.8,6,0,0,5
CVE-2020-12834,,CRITICAL,9.8,2,0,0,5
CVE-2024-37896,,HIGH,8.8,4,0,0,1
CVE-2022-4068,,MEDIUM,5.4,4,0,0,3
CVE-2023-28879,,CRITICAL,9.8,20,0,0,2
CVE-2023-37504,,HIGH,7.1,2,0,0,2
CVE-2025-30292,,MEDIUM,6.1,1,0,0,0
CVE-2024-55550,,LOW,2.7,3,0,0,1
CVE-2020-5415,,CRITICAL,10.0,4,0,0,5
CVE-2024-20763,,MEDIUM,5.5,2,0,0,1
CVE-2021-0012,,MEDIUM,5.5,4,0,0,4
CVE-2025-14088,,MEDIUM,6.3,4,0,0,0
CVE-2022-39118,,MEDIUM,5.5,2,0,0,2
CVE-2023-50222,,HIGH,8.8,4,0,0,1
CVE-2023-42699,,MEDIUM,5.5,2,0,0,2
CVE-2020-10888,,CRITICAL,9.8,2,0,0,5
CVE-2025-24002,,MEDIUM,5.3,1,0,0,0
CVE-2020-28347,,CRITICAL,9.8,10,0,0,5
CVE-2021-47224,,MEDIUM,6.2,8,0,0,1
CVE-2022-29174,,HIGH,8.1,4,0,0,3
CVE-2025-5622,,CRITICAL,9.8,6,0,0,0
CVE-2024-54517,,HIGH,7.8,4,0,0,0
CVE-2025-3833,,HIGH,8.1,1,0,0,0
CVE-2020-2953,,CRITICAL,9.8,2,0,0,5
CVE-2024-24788,,MEDIUM,5.9,14,0,0,1
CVE-2025-3795,,LOW,2.4,5,0,0,0
CVE-2022-48331,,CRITICAL,9.8,2,0,0,2
CVE-2020-13117,,CRITICAL,9.8,3,0,0,4
CVE-2022-41984,,MEDIUM,4.4,2,0,0,2
CVE-2025-58616,,MEDIUM,6.5,1,0,0,0
CVE-2024-52902,,HIGH,8.8,1,0,0,0
CVE-2021-22538,,MEDIUM,6.3,8,0,0,4
CVE-2020-9149,,MEDIUM,5.5,2,0,0,4
CVE-2022-39799,,MEDIUM,6.1,4,0,0,3
CVE-2024-52849,,MEDIUM,5.4,1,0,0,1
CVE-2023-46808,,CRITICAL,9.9,2,0,0,1
CVE-2025-43199,,CRITICAL,9.8,6,0,0,0
CVE-2021-38646,,HIGH,7.8,3,0,0,4
CVE-2021-24578,,MEDIUM,6.1,2,0,0,4
CVE-2022-39106,,MEDIUM,5.5,2,0,0,3
CVE-2020-1009,,HIGH,7.8,2,0,0,5
CVE-2021-40855,,CRITICAL,9.8,4,0,0,3
CVE-2021-0881,,HIGH,7.8,2,0,0,2
CVE-2023-44322,,LOW,3.7,11,0,0,2
CVE-2021-35478,,MEDIUM,5.4,6,0,0,4
CVE-2023-34311,,HIGH,7.8,2,0,0,1
CVE-2025-51628,,HIGH,7.5,4,0,0,0
CVE-2023-27362,,HIGH,7.8,4,0,0,1
CVE-2024-9597,,HIGH,7.1,1,0,0,0
CVE-2020-6997,,HIGH,7.5,2,0,0,5
CVE-2022-36081,,HIGH,7.5,4,0,0,3
CVE-2021-21107,,CRITICAL,9.6,12,0,0,4
CVE-2025-61114,,HIGH,7.5,1,0,0,0
CVE-2021-30556,,HIGH,8.8,10,0,0,4
CVE-2024-26292,,HIGH,7.1,2,0,0,0
CVE-2024-2172,,CRITICAL,9.8,6,0,0,1
CVE-2024-23227,,LOW,3.3,15,0,0,1
CVE-2025-28894,,HIGH,7.1,1,0,0,0
CVE-2021-1338,,HIGH,7.2,2,0,0,4
CVE-2021-1137,,HIGH,7.8,2,0,0,4
CVE-2024-44921,,CRITICAL,9.8,1,0,0,1
CVE-2023-44090,,MEDIUM,6.8,2,0,0,1
CVE-2020-2732,,MEDIUM,5.8,28,0,0,5
CVE-2021-4412,,MEDIUM,4.3,18,0,0,2
CVE-2025-30931,,MEDIUM,5.9,1,0,0,0
CVE-2022-24855,,HIGH,8.7,4,0,0,3
CVE-2023-1174,,CRITICAL,9.8,2,0,0,2
CVE-2024-55585,,CRITICAL,9.0,4,0,0,0
CVE-2025-7390,,CRITICAL,9.1,2,0,0,0
CVE-2020-27374,,HIGH,7.5,6,0,0,3
CVE-2022-38277,,HIGH,7.2,2,0,0,3
CVE-2021-22489,,HIGH,7.5,4,0,0,3
CVE-2021-37971,,MEDIUM,4.3,10,0,0,4
CVE-2020-14255,,HIGH,7.5,2,0,0,4
CVE-2023-4352,,HIGH,8.8,14,0,0,2
CVE-2024-23603,,LOW,3.8,2,0,0,1
CVE-2023-26471,,CRITICAL,9.9,6,0,0,2
CVE-2022-23699,,HIGH,7.8,2,0,0,3
CVE-2023-43237,,CRITICAL,9.8,4,0,0,2
CVE-2021-0476,,HIGH,7.0,2,0,0,4
CVE-2024-49663,,HIGH,7.1,1,0,0,1
CVE-2025-29709,,CRITICAL,9.8,2,0,0,0
CVE-2021-22431,,CRITICAL,9.8,4,0,0,3
CVE-2021-22143,,LOW,2.1,4,0,0,2
CVE-2024-38726,,HIGH,7.5,1,0,0,1
CVE-2021-38298,,CRITICAL,9.8,2,0,0,4
CVE-2021-43883,,HIGH,7.8,2,0,0,4
CVE-2024-11671,,MEDIUM,5.4,1,0,0,1
CVE-2022-26806,,HIGH,7.8,2,0,0,3
CVE-2024-55064,,MEDIUM,5.4,1,0,0,0
CVE-2023-6295,,HIGH,7.2,2,0,0,2
CVE-2023-7014,,MEDIUM,5.3,4,0,0,1
CVE-2022-45829,,HIGH,8.7,2,0,0,3
CVE-2024-37426,,MEDIUM,4.3,1,0,0,0
CVE-2022-30920,,CRITICAL,9.8,2,0,0,3
CVE-2024-34223,,MEDIUM,4.3,2,0,0,1
CVE-2023-41881,,LOW,3.7,6,0,0,2
CVE-2025-13857,,MEDIUM,6.4,3,0,0,0
CVE-2022-32434,,HIGH,7.8,4,0,0,3
CVE-2023-5633,,HIGH,7.8,16,0,0,2
CVE-2024-45590,,HIGH,7.5,2,0,0,1
CVE-2023-46889,,MEDIUM,5.7,2,0,0,1
CVE-2024-11859,,HIGH,8.4,1,0,0,0
CVE-2023-47368,,MEDIUM,6.5,2,0,0,2
CVE-2025-13886,,HIGH,7.5,4,0,0,0
CVE-2025-47869,,CRITICAL,9.8,3,0,0,0
CVE-2024-29873,,CRITICAL,9.8,2,0,0,1
CVE-2022-41153,,MEDIUM,5.5,4,0,0,2
CVE-2022-20350,,MEDIUM,5.5,2,0,0,3
CVE-2025-23249,,HIGH,7.6,1,0,0,0
CVE-2025-34205,,CRITICAL,9.8,4,0,0,0
CVE-2022-32264,,HIGH,7.5,4,0,0,3
CVE-2024-24293,,HIGH,8.8,2,0,0,1
CVE-2025-6583,,MEDIUM,6.3,6,0,0,0
CVE-2024-8737,,MEDIUM,6.1,3,0,0,1
CVE-2024-2143,,MEDIUM,6.4,4,0,0,1
CVE-2023-33045,,CRITICAL,9.8,2,0,0,2
CVE-2024-20720,,CRITICAL,9.1,2,0,0,1
CVE-2024-8816,,MEDIUM,5.5,1,0,0,1
CVE-2020-3640,,HIGH,7.8,3,0,0,5
CVE-2024-3346,,MEDIUM,6.3,8,0,0,1
CVE-2020-28628,,HIGH,8.8,6,0,0,3
CVE-2025-66481,,CRITICAL,9.6,2,0,0,0
CVE-2020-14245,,CRITICAL,9.8,2,0,0,4
CVE-2025-5572,,HIGH,8.8,6,0,0,0
CVE-2021-45613,,CRITICAL,9.6,2,0,0,4
CVE-2025-20330,,MEDIUM,6.1,1,0,0,0
CVE-2023-40728,,HIGH,7.3,2,0,0,2
CVE-2022-30950,,HIGH,8.8,4,0,0,3
CVE-2025-63045,,MEDIUM,6.5,1,0,0,0
CVE-2020-5525,,HIGH,8.0,4,0,0,5
CVE-2023-1745,,MEDIUM,5.3,10,0,0,2
CVE-2023-2478,,CRITICAL,9.6,7,0,0,2
CVE-2021-25337,,MEDIUM,4.4,5,0,0,4
CVE-2021-36173,,HIGH,8.0,2,0,0,4
CVE-2025-31264,,MEDIUM,4.6,3,0,0,0
CVE-2023-46777,,HIGH,8.8,2,0,0,2
CVE-2023-39961,,LOW,3.5,6,0,0,2
CVE-2024-0708,,MEDIUM,5.3,4,0,0,1
CVE-2025-8510,,LOW,3.5,6,0,0,0
CVE-2023-7172,,HIGH,7.3,8,0,0,2
CVE-2022-27506,,LOW,2.7,2,0,0,3
CVE-2024-45787,,MEDIUM,6.5,1,0,0,1
CVE-2025-1065,,MEDIUM,6.4,2,0,0,0
CVE-2025-23149,,MEDIUM,5.5,5,0,0,0
CVE-2021-42734,,MEDIUM,5.5,2,0,0,2
CVE-2024-11042,,CRITICAL,9.1,2,0,0,0
CVE-2023-51013,,CRITICAL,9.8,2,0,0,2
CVE-2022-2831,,HIGH,7.5,6,0,0,3
CVE-2021-43062,,MEDIUM,6.1,4,0,0,3
CVE-2024-9736,,HIGH,7.8,1,0,0,1
CVE-2025-23833,,MEDIUM,6.5,1,0,0,0
CVE-2020-25461,,HIGH,7.5,4,0,0,5
CVE-2024-2940,,LOW,3.5,8,0,0,1
CVE-2022-0021,,LOW,3.3,2,0,0,3
CVE-2021-27228,,CRITICAL,9.8,6,0,0,4
CVE-2025-21621,,MEDIUM,6.1,4,0,0,0
CVE-2025-58797,,MEDIUM,5.3,1,0,0,0
CVE-2023-40140,,HIGH,7.8,4,0,0,2
